"DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","P8692S3A1","LLAVEHOG","FEX_C"
6012359,1,1,1,1,"60123591",1540.33632555711
6012359,2,1,2,2,"60123591",1540.33632555711
6012361,1,1,1,1,"60123611",1764.29146951649
6012361,2,1,2,2,"60123611",1764.29146951649
6012363,1,1,1,1,"60123631",1500.04037080993
6012363,2,1,2,2,"60123631",1500.04037080993
6012370,1,1,1,1,"60123701",193.085989042852
6012370,2,1,2,2,"60123701",193.085989042852
6012398,1,1,1,1,"60123981",179.627722731582
6012398,2,1,2,2,"60123981",179.627722731582
6012401,1,1,1,1,"60124011",189.437121183195
6012401,2,1,2,2,"60124011",189.437121183195
6012403,1,1,1,1,"60124031",1449.09341187002
6012403,2,1,2,2,"60124031",1449.09341187002
6012406,1,1,1,1,"60124061",1540.33632555711
6012406,2,1,2,2,"60124061",1540.33632555711
6012434,1,1,1,1,"60124341",197.23718944897
6012434,2,1,2,2,"60124341",197.23718944897
6012442,1,1,1,1,"60124421",1740.70425543122
6012442,2,1,2,2,"60124421",1740.70425543122
6012449,1,1,1,1,"60124491",1540.89071591835
6012449,2,1,2,2,"60124491",1540.89071591835
6012450,1,1,1,1,"60124501",1592.33959878244
6012450,2,1,2,2,"60124501",1592.33959878244
6012450,3,1,3,3,"60124501",1592.33959878244
6012450,4,1,4,4,"60124501",1592.33959878244
6012450,5,1,5,5,"60124501",1592.33959878244
6012453,1,1,1,1,"60124531",1540.89071591835
6012453,2,1,2,2,"60124531",1540.89071591835
6012454,1,1,1,1,"60124541",1696.61637843767
6012454,2,1,2,2,"60124541",1696.61637843767
6012455,1,1,1,1,"60124551",1883.42889168826
6012455,2,1,2,2,"60124551",1883.42889168826
6012466,1,1,1,1,"60124661",1252.25382119852
6012466,2,1,2,2,"60124661",1252.25382119852
6012469,1,1,1,1,"60124691",1500.58025804705
6012469,2,1,2,2,"60124691",1500.58025804705
6012469,3,1,3,3,"60124691",1500.58025804705
6012469,4,1,4,4,"60124691",1500.58025804705
6012473,1,1,1,1,"60124731",1556.34414036662
6012473,2,1,2,2,"60124731",1556.34414036662
6012474,1,1,1,1,"60124741",1816.34658254117
6012474,2,1,2,2,"60124741",1816.34658254117
6012475,1,1,1,1,"60124751",1556.34414036662
6012475,2,1,2,2,"60124751",1556.34414036662
6012476,1,1,1,1,"60124761",1436.61393626312
6012476,2,1,2,2,"60124761",1436.61393626312
6012491,1,1,1,1,"60124911",1573.770186971
6012491,2,1,2,2,"60124911",1573.770186971
6012495,1,1,1,1,"60124951",1696.61637843767
6012495,2,1,2,2,"60124951",1696.61637843767
6012496,1,1,1,1,"60124961",1332.33715660789
6012496,2,1,2,2,"60124961",1332.33715660789
6012504,1,1,1,1,"60125041",1295.08054835123
6012504,2,1,2,2,"60125041",1295.08054835123
6012506,1,1,1,1,"60125061",1584.4280789365
6012506,2,1,2,2,"60125061",1584.4280789365
6012509,1,1,1,1,"60125091",1556.34414036662
6012509,2,1,2,2,"60125091",1556.34414036662
6012514,1,1,1,2,"60125141",1861.02956996235
6012514,2,1,2,3,"60125141",1861.02956996235
6012515,1,1,1,1,"60125151",1331.37127338427
6012515,2,1,2,2,"60125151",1331.37127338427
6012516,1,1,1,1,"60125161",1340.10385612771
6012516,2,1,2,2,"60125161",1340.10385612771
6012517,1,1,1,1,"60125171",1159.31246250347
6012517,2,1,2,2,"60125171",1159.31246250347
6012518,1,1,1,1,"60125181",1372.63341399973
6012518,2,1,2,2,"60125181",1372.63341399973
6012526,1,1,1,1,"60125261",1862.98280510482
6012526,2,1,2,2,"60125261",1862.98280510482
6012543,1,1,1,1,"60125431",2174.21222184702
6012543,2,1,2,2,"60125431",2174.21222184702
6012551,1,1,1,1,"60125511",3344.91937077597
6012551,2,1,2,2,"60125511",3344.91937077597
6012555,1,1,1,1,"60125551",3344.91937077597
6012555,2,1,2,2,"60125551",3344.91937077597
6012563,1,1,1,1,"60125631",3407.96640111834
6012563,2,1,2,2,"60125631",3407.96640111834
6012573,1,1,1,1,"60125731",1593.33402047673
6012573,2,1,2,2,"60125731",1593.33402047673
6012574,1,1,1,1,"60125741",1536.24478904704
6012574,2,1,2,2,"60125741",1536.24478904704
6012575,1,1,1,1,"60125751",1511.54727154068
6012575,2,1,2,2,"60125751",1511.54727154068
6012609,1,1,1,1,"60126091",96.9593984688219
6012609,2,1,2,2,"60126091",96.9593984688219
6012612,1,1,1,1,"60126121",3344.91937077597
6012612,2,1,2,2,"60126121",3344.91937077597
6012639,1,1,1,1,"60126391",3344.91937077597
6012639,2,1,2,2,"60126391",3344.91937077597
6012694,1,1,1,1,"60126941",5899.03481315168
6012694,2,1,2,2,"60126941",5899.03481315168
6012695,1,1,1,1,"60126951",4380.4057969706
6012695,2,1,2,2,"60126951",4380.4057969706
6012699,1,1,1,1,"60126991",5081.75480105962
6012699,2,1,2,2,"60126991",5081.75480105962
6012709,1,1,1,1,"60127091",2208.9929333832
6012709,2,1,2,2,"60127091",2208.9929333832
6012725,1,1,1,1,"60127251",2796.70972530835
6012725,2,1,2,2,"60127251",2796.70972530835
6012741,1,1,1,1,"60127411",302.595504408967
6012741,2,1,2,2,"60127411",302.595504408967
6012743,1,1,1,1,"60127431",146.674285809341
6012743,2,1,2,2,"60127431",146.674285809341
6012743,3,1,3,3,"60127431",146.674285809341
6012743,4,1,4,4,"60127431",146.674285809341
6012743,5,1,5,5,"60127431",146.674285809341
6012743,6,1,6,6,"60127431",146.674285809341
6012756,1,1,1,1,"60127561",172.52043582444
6012756,2,1,2,2,"60127561",172.52043582444
6012772,1,1,1,1,"60127721",256.53958693335
6012772,2,1,2,2,"60127721",256.53958693335
6012804,1,1,1,1,"60128041",660.058227572717
6012804,2,1,2,2,"60128041",660.058227572717
6012805,1,1,1,1,"60128051",359.542518911314
6012805,2,1,2,2,"60128051",359.542518911314
6012806,1,1,1,1,"60128061",283.986170012092
6012806,2,1,2,2,"60128061",283.986170012092
6012811,1,1,1,2,"60128111",229.169923640047
6012811,2,1,2,3,"60128111",229.169923640047
6012813,1,1,1,1,"60128131",290.142057272534
6012813,2,1,2,2,"60128131",290.142057272534
6012824,1,1,1,1,"60128241",609.318951348152
6012824,2,1,2,2,"60128241",609.318951348152
6012826,1,1,1,1,"60128261",632.326942530458
6012826,2,1,2,2,"60128261",632.326942530458
6012828,1,1,1,1,"60128281",365.081608819949
6012828,2,1,2,2,"60128281",365.081608819949
6012886,1,1,1,1,"60128861",308.114181704327
6012886,2,1,2,2,"60128861",308.114181704327
6012897,1,1,1,1,"60128971",325.744143446972
6012897,2,1,2,2,"60128971",325.744143446972
6012941,1,1,1,1,"60129411",294.623561799044
6012941,2,1,2,2,"60129411",294.623561799044
6012985,1,1,1,1,"60129851",271.097937403384
6012985,2,1,2,2,"60129851",271.097937403384
6013009,1,1,1,1,"60130091",293.571026167792
6013009,2,1,2,2,"60130091",293.571026167792
6013051,1,1,1,1,"60130511",1795.83562718891
6013051,2,1,2,2,"60130511",1795.83562718891
6013067,1,1,1,1,"60130671",383.329815326194
6013067,2,1,2,2,"60130671",383.329815326194
6013070,1,1,1,1,"60130701",299.646747013191
6013070,2,1,2,2,"60130701",299.646747013191
6013093,1,1,1,3,"60130931",309.018014123581
6013093,2,1,2,4,"60130931",309.018014123581
6013150,1,1,1,1,"60131501",192.215716532299
6013150,2,1,2,2,"60131501",192.215716532299
6013178,1,1,1,1,"60131781",192.215716532299
6013178,2,1,2,2,"60131781",192.215716532299
6013190,1,1,1,1,"60131901",117.064693160014
6013190,2,1,2,2,"60131901",117.064693160014
6013209,1,1,1,1,"60132091",276.622506013904
6013209,2,1,2,2,"60132091",276.622506013904
6013239,1,1,1,1,"60132391",1042.03288422603
6013239,2,1,2,2,"60132391",1042.03288422603
6013241,1,1,1,1,"60132411",245.834387510475
6013241,2,1,2,2,"60132411",245.834387510475
6013246,1,1,1,1,"60132461",245.834387510475
6013246,2,1,2,2,"60132461",245.834387510475
6013251,1,1,1,1,"60132511",245.834387510475
6013251,2,1,2,2,"60132511",245.834387510475
6013258,1,1,1,2,"60132581",1099.15014284422
6013258,2,1,2,1,"60132581",1099.15014284422
6013258,3,1,3,3,"60132581",1099.15014284422
6013258,4,1,4,4,"60132581",1099.15014284422
6013280,1,1,1,1,"60132801",1119.13048513618
6013280,2,1,2,2,"60132801",1119.13048513618
6013286,1,1,1,1,"60132861",854.990066968388
6013286,2,1,2,2,"60132861",854.990066968388
6013295,1,1,1,1,"60132951",541.608618261606
6013295,2,1,2,2,"60132951",541.608618261606
6013295,3,1,3,3,"60132951",541.608618261606
6013358,1,1,1,1,"60133581",258.771477750232
6013358,2,1,2,2,"60133581",258.771477750232
6013385,1,1,1,1,"60133851",965.974860394999
6013385,2,1,2,2,"60133851",965.974860394999
6013419,1,1,1,1,"60134191",2959.86024305344
6013419,2,1,2,3,"60134191",2959.86024305344
6013421,1,1,1,1,"60134211",3566.14849726302
6013421,2,1,2,2,"60134211",3566.14849726302
6013422,1,1,1,1,"60134221",4106.00776676527
6013422,2,1,2,2,"60134221",4106.00776676527
6013445,1,1,1,1,"60134451",4798.82966462562
6013445,2,1,2,4,"60134451",4798.82966462562
6013466,1,1,1,1,"60134661",4396.14453030213
6013466,2,1,2,2,"60134661",4396.14453030213
6013488,1,1,1,1,"60134881",427.635307910021
6013488,2,1,2,2,"60134881",427.635307910021
6013536,1,1,1,1,"60135361",3273.19277830181
6013536,2,1,2,2,"60135361",3273.19277830181
6013543,1,1,1,1,"60135431",733.508241402761
6013543,2,1,2,2,"60135431",733.508241402761
6013590,1,1,1,2,"60135901",577.039980577734
6013590,2,1,2,3,"60135901",577.039980577734
6013664,1,1,1,1,"60136641",2517.07265867972
6013664,2,1,2,2,"60136641",2517.07265867972
6013698,1,1,1,1,"60136981",1694.82886422919
6013698,2,1,2,2,"60136981",1694.82886422919
6013710,1,1,1,1,"60137101",592.00777243548
6013710,2,1,2,2,"60137101",592.00777243548
6013745,1,1,1,1,"60137451",20.6113738638862
6013745,2,1,2,2,"60137451",20.6113738638862
6013754,1,1,1,1,"60137541",23.6451992616297
6013754,2,1,2,2,"60137541",23.6451992616297
6013775,1,1,1,1,"60137751",29.4004987868666
6013775,2,1,2,2,"60137751",29.4004987868666
6013775,3,1,3,3,"60137751",29.4004987868666
6013775,4,1,4,4,"60137751",29.4004987868666
6013857,1,1,1,1,"60138571",1847.33613267155
6013857,2,1,2,2,"60138571",1847.33613267155
6013919,1,1,1,1,"60139191",4337.6456353519
6013919,2,1,2,2,"60139191",4337.6456353519
6014004,1,1,1,1,"60140041",186.002743480181
6014004,2,1,2,2,"60140041",186.002743480181
6014004,3,1,3,3,"60140041",186.002743480181
6014019,1,1,1,1,"60140191",493.820867513966
6014019,2,1,2,2,"60140191",493.820867513966
6014024,1,1,1,1,"60140241",600.105904745029
6014024,2,1,2,2,"60140241",600.105904745029
6014035,1,1,1,1,"60140351",1694.41714570685
6014035,2,1,2,2,"60140351",1694.41714570685
6014036,1,1,1,1,"60140361",1244.25167217916
6014036,2,1,2,2,"60140361",1244.25167217916
6014040,1,1,1,1,"60140401",2061.25120992593
6014040,2,1,2,2,"60140401",2061.25120992593
6014048,1,1,1,1,"60140481",148.955168978476
6014048,2,1,2,2,"60140481",148.955168978476
6014049,1,1,1,1,"60140491",148.955168978476
6014049,2,1,2,2,"60140491",148.955168978476
6014055,1,1,1,1,"60140551",519.691662021986
6014055,2,1,2,2,"60140551",519.691662021986
6014071,1,1,1,1,"60140711",4277.51828640604
6014071,2,1,2,2,"60140711",4277.51828640604
6014092,1,1,1,1,"60140921",5220.46772806698
6014092,2,1,2,2,"60140921",5220.46772806698
6014135,1,1,1,1,"60141351",501.99521364588
6014135,2,1,2,2,"60141351",501.99521364588
6014223,1,1,1,1,"60142231",423.531813839784
6014223,2,1,2,2,"60142231",423.531813839784
6014297,1,1,1,1,"60142971",2496.12410258184
6014297,2,1,2,2,"60142971",2496.12410258184
6014308,1,1,1,1,"60143081",2001.76924029046
6014308,2,1,2,2,"60143081",2001.76924029046
6014327,1,1,1,1,"60143271",56.49000841948
6014327,2,1,2,2,"60143271",56.49000841948
6014328,1,1,1,1,"60143281",16.0962591750844
6014328,2,1,2,2,"60143281",16.0962591750844
6014331,1,1,1,1,"60143311",23.6451992616297
6014331,2,1,2,2,"60143311",23.6451992616297
6014332,1,1,1,1,"60143321",25.5415066223354
6014332,2,1,2,2,"60143321",25.5415066223354
6014335,1,1,1,1,"60143351",25.0059363253764
6014335,2,1,2,2,"60143351",25.0059363253764
6014343,2,1,2,2,"60143431",26.5712321140784
6014343,1,1,1,1,"60143431",26.5712321140784
6014359,1,1,1,1,"60143591",28.609623696104
6014359,2,1,2,2,"60143591",28.609623696104
6014387,1,1,1,1,"60143871",2714.9364345267
6014387,2,1,2,2,"60143871",2714.9364345267
6014394,1,1,1,1,"60143941",1275.2598372511
6014394,2,1,2,2,"60143941",1275.2598372511
6014398,1,1,1,1,"60143981",1922.79708711624
6014398,2,1,2,2,"60143981",1922.79708711624
6014420,1,1,1,1,"60144201",374.613658145004
6014420,2,1,2,2,"60144201",374.613658145004
6014420,3,1,3,3,"60144201",374.613658145004
6014420,4,1,4,4,"60144201",374.613658145004
6014429,1,1,1,1,"60144291",5225.93462044044
6014429,2,1,2,2,"60144291",5225.93462044044
6014434,2,1,2,2,"60144341",372.917357110004
6014434,1,1,1,1,"60144341",372.917357110004
6014436,1,1,1,1,"60144361",582.624205858708
6014436,2,1,2,2,"60144361",582.624205858708
6014437,1,1,1,1,"60144371",499.184849851468
6014437,2,1,2,2,"60144371",499.184849851468
6014444,2,1,2,2,"60144441",296.300215610242
6014444,1,1,1,1,"60144441",296.300215610242
6014445,1,1,1,1,"60144451",166.308019803106
6014445,2,1,2,2,"60144451",166.308019803106
6014448,1,1,1,1,"60144481",499.321544536407
6014448,2,1,2,2,"60144481",499.321544536407
6014456,1,1,1,1,"60144561",855.546552142771
6014456,2,1,2,2,"60144561",855.546552142771
6014456,3,1,3,3,"60144561",855.546552142771
6014456,4,1,4,4,"60144561",855.546552142771
6014456,5,1,5,5,"60144561",855.546552142771
6014459,1,1,1,1,"60144591",734.581386891573
6014459,2,1,2,2,"60144591",734.581386891573
6014459,3,1,3,3,"60144591",734.581386891573
6014459,4,1,4,4,"60144591",734.581386891573
6014481,2,1,2,2,"60144811",261.557867540923
6014481,1,1,1,1,"60144811",261.557867540923
6014483,1,1,1,1,"60144831",145.245467167805
6014483,2,1,2,2,"60144831",145.245467167805
6014483,3,1,3,3,"60144831",145.245467167805
6014483,4,1,4,4,"60144831",145.245467167805
6014484,1,1,1,1,"60144841",177.576503147871
6014484,2,1,2,2,"60144841",177.576503147871
6014484,3,1,3,3,"60144841",177.576503147871
6014484,4,1,4,4,"60144841",177.576503147871
6014489,2,1,2,2,"60144891",571.8353952618
6014489,1,1,1,1,"60144891",571.8353952618
6014524,1,1,1,1,"60145241",1253.79243089798
6014524,2,1,2,2,"60145241",1253.79243089798
6014577,1,1,1,1,"60145771",230.396065532905
6014577,2,1,2,2,"60145771",230.396065532905
6014750,1,1,1,1,"60147501",6847.43897319834
6014750,2,1,2,2,"60147501",6847.43897319834
6014750,3,1,3,3,"60147501",6847.43897319834
6014939,1,1,1,1,"60149391",1424.36999340373
6014939,2,1,2,2,"60149391",1424.36999340373
6014942,1,1,1,1,"60149421",148.955168978476
6014942,2,1,2,2,"60149421",148.955168978476
6014945,1,1,1,1,"60149451",250.65366514325
6014945,2,1,2,2,"60149451",250.65366514325
6014961,1,1,1,1,"60149611",1217.53823354167
6014961,2,1,2,2,"60149611",1217.53823354167
6014986,1,1,1,1,"60149861",3612.74164764344
6014986,2,1,2,2,"60149861",3612.74164764344
6014994,1,1,1,3,"60149941",3610.64238921563
6014994,2,1,2,1,"60149941",3610.64238921563
6015010,1,1,1,1,"60150101",3566.14849726302
6015010,2,1,2,2,"60150101",3566.14849726302
6015012,1,1,1,1,"60150121",3890.00335517189
6015012,2,1,2,2,"60150121",3890.00335517189
6015116,2,1,2,2,"60151161",2358.41617684786
6015116,1,1,1,1,"60151161",2358.41617684786
6015137,1,1,1,1,"60151371",2033.84437110202
6015137,2,1,2,2,"60151371",2033.84437110202
6015199,1,1,1,1,"60151991",1962.89410698426
6015199,2,1,2,2,"60151991",1962.89410698426
6015200,1,1,1,1,"60152001",1193.97715799281
6015200,2,1,2,2,"60152001",1193.97715799281
6015220,1,1,1,1,"60152201",2080.31129536863
6015220,2,1,2,2,"60152201",2080.31129536863
6015232,1,1,1,1,"60152321",1828.92306953893
6015232,2,1,2,2,"60152321",1828.92306953893
6015241,1,1,1,1,"60152411",1461.17208109487
6015241,2,1,2,2,"60152411",1461.17208109487
6015269,1,1,1,1,"60152691",3046.6701158974
6015269,2,1,2,2,"60152691",3046.6701158974
6015288,1,1,1,1,"60152881",1827.92412418188
6015288,2,1,2,2,"60152881",1827.92412418188
6015292,1,1,1,1,"60152921",2531.99402353832
6015292,2,1,2,2,"60152921",2531.99402353832
6015306,1,1,1,1,"60153061",2531.99402353832
6015306,2,1,2,2,"60153061",2531.99402353832
6015354,1,1,1,1,"60153541",1699.85803402331
6015354,2,1,2,2,"60153541",1699.85803402331
6015397,1,1,1,1,"60153971",1335.36483605691
6015397,2,1,2,2,"60153971",1335.36483605691
6015402,1,1,1,1,"60154021",1566.63414836659
6015402,2,1,2,2,"60154021",1566.63414836659
6015407,1,1,1,1,"60154071",1644.74925953468
6015407,2,1,2,2,"60154071",1644.74925953468
6015407,3,1,3,3,"60154071",1644.74925953468
6015411,1,1,1,1,"60154111",2476.57125398629
6015411,2,1,2,2,"60154111",2476.57125398629
6015412,1,1,1,1,"60154121",1334.36589069987
6015412,2,1,2,2,"60154121",1334.36589069987
6015420,1,1,1,1,"60154201",1828.92306953893
6015420,2,1,2,2,"60154201",1828.92306953893
6015422,1,1,1,1,"60154221",1591.23606196753
6015422,2,1,2,2,"60154221",1591.23606196753
6015431,1,1,1,1,"60154311",2104.54284165134
6015431,2,1,2,2,"60154311",2104.54284165134
6015438,1,1,1,1,"60154381",1669.35117313562
6015438,2,1,2,2,"60154381",1669.35117313562
6015443,1,1,1,1,"60154431",3009.06119736636
6015443,2,1,2,2,"60154431",3009.06119736636
6015446,1,1,1,1,"60154461",1238.06656119257
6015446,2,1,2,2,"60154461",1238.06656119257
6015448,1,1,1,1,"60154481",1669.35117313562
6015448,2,1,2,2,"60154481",1669.35117313562
6015449,1,1,1,1,"60154491",1398.63740295292
6015449,2,1,2,2,"60154491",1398.63740295292
6015457,2,1,2,2,"60154571",3009.06119736636
6015457,1,1,1,1,"60154571",3009.06119736636
6015460,2,1,2,2,"60154601",1828.92306953893
6015460,1,1,1,1,"60154601",1828.92306953893
6015464,1,1,1,1,"60154641",3276.94048285003
6015464,2,1,2,2,"60154641",3276.94048285003
6015468,2,1,2,2,"60154681",2074.8297427459
6015468,1,1,1,1,"60154681",2074.8297427459
6015479,1,1,1,3,"60154791",1160.97806780556
6015479,2,1,2,4,"60154791",1160.97806780556
6015480,1,1,1,1,"60154801",1740.89955366168
6015480,2,1,2,3,"60154801",1740.89955366168
6015483,3,1,3,3,"60154831",1864.85947987683
6015483,4,1,4,4,"60154831",1864.85947987683
6015483,1,1,1,1,"60154831",1864.85947987683
6015483,2,1,2,2,"60154831",1864.85947987683
6015484,1,1,1,1,"60154841",1562.09418164498
6015484,2,1,2,2,"60154841",1562.09418164498
6015498,1,1,1,1,"60154981",1188.57121923316
6015498,2,1,2,2,"60154981",1188.57121923316
6015515,1,1,1,2,"60155151",474.831147843399
6015515,2,1,2,3,"60155151",474.831147843399
6015545,1,1,1,1,"60155451",528.456605998162
6015545,2,1,2,2,"60155451",528.456605998162
6015551,3,1,3,3,"60155511",2858.69520963864
6015551,1,1,1,1,"60155511",2858.69520963864
6015551,2,1,2,2,"60155511",2858.69520963864
6015551,4,1,4,4,"60155511",2858.69520963864
6015640,1,1,1,1,"60156401",310.744637573336
6015640,2,1,2,2,"60156401",310.744637573336
6015663,2,1,2,2,"60156631",479.491634913728
6015663,1,1,1,1,"60156631",479.491634913728
6015674,1,1,1,1,"60156741",929.382488907594
6015674,2,1,2,2,"60156741",929.382488907594
6015689,1,1,1,1,"60156891",387.59028890716
6015689,2,1,2,2,"60156891",387.59028890716
6015742,1,1,1,1,"60157421",2888.53032157635
6015742,2,1,2,2,"60157421",2888.53032157635
6015764,1,1,1,1,"60157641",1731.62479467458
6015764,2,1,2,2,"60157641",1731.62479467458
6015765,1,1,1,1,"60157651",1828.92306953893
6015765,2,1,2,2,"60157651",1828.92306953893
6015769,1,1,1,1,"60157691",1397.63845759588
6015769,2,1,2,2,"60157691",1397.63845759588
6015777,1,1,1,1,"60157771",1827.92412418188
6015777,2,1,2,2,"60157771",1827.92412418188
6015778,1,3,1,1,"60157783",2497.57980214812
6015778,2,3,2,2,"60157783",2497.57980214812
6015783,1,1,1,1,"60157831",1335.36483605691
6015783,2,1,2,2,"60157831",1335.36483605691
6015788,1,1,1,1,"60157881",1732.62374003162
6015788,2,1,2,2,"60157881",1732.62374003162
6015790,1,1,1,1,"60157901",1962.89410698426
6015790,2,1,2,2,"60157901",1962.89410698426
6015798,1,1,1,1,"60157981",1828.92306953893
6015798,2,1,2,2,"60157981",1828.92306953893